locale,text_key,text_value,context,status,enabled
ko-KR,TXT_REC_EQ_T2_CLERIC_WEAPON_NAME,어둠숲 성직 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_CLOTH_ARMOR_NAME,어둠숲 로브,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_CLOTH_HELMET_NAME,어둠숲 로브 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_GUARDIAN_WEAPON_NAME,어둠숲 수호 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_GUARD_ACCESSORY_NAME,어둠숲 수호 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_HEAVY_ARMOR_NAME,어둠숲 중갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_HEAVY_HELMET_NAME,어둠숲 중갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_LIGHT_ARMOR_NAME,어둠숲 경갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_LIGHT_HELMET_NAME,어둠숲 경갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_MAGE_WEAPON_NAME,어둠숲 지팡이,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_POWER_ACCESSORY_NAME,어둠숲 힘의 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_WARRIOR_WEAPON_NAME,어둠숲 검,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_WISDOM_ACCESSORY_NAME,어둠숲 지혜의 펜던트,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_ARCHER_WEAPON_NAME,철맥 활,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_CLERIC_WEAPON_NAME,철맥 성직 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_CLOTH_ARMOR_NAME,철맥 로브,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_CLOTH_HELMET_NAME,철맥 로브 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_GUARDIAN_WEAPON_NAME,철맥 수호 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_GUARD_ACCESSORY_NAME,철맥 수호 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_HEAVY_ARMOR_NAME,철맥 중갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_HEAVY_HELMET_NAME,철맥 중갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_LIGHT_ARMOR_NAME,철맥 경갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_LIGHT_HELMET_NAME,철맥 경갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_MAGE_WEAPON_NAME,철맥 지팡이,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_POWER_ACCESSORY_NAME,철맥 힘의 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_WARRIOR_WEAPON_NAME,철맥 검,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T3_WISDOM_ACCESSORY_NAME,철맥 지혜의 펜던트,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_ARCHER_WEAPON_NAME,독안개 활,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_CLERIC_WEAPON_NAME,독안개 성직 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_CLOTH_ARMOR_NAME,독안개 로브,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_CLOTH_HELMET_NAME,독안개 로브 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_GUARDIAN_WEAPON_NAME,독안개 수호 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_GUARD_ACCESSORY_NAME,독안개 수호 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_HEAVY_ARMOR_NAME,독안개 중갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_HEAVY_HELMET_NAME,독안개 중갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_LIGHT_ARMOR_NAME,독안개 경갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_LIGHT_HELMET_NAME,독안개 경갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_MAGE_WEAPON_NAME,독안개 지팡이,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_POWER_ACCESSORY_NAME,독안개 힘의 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_WARRIOR_WEAPON_NAME,독안개 검,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T4_WISDOM_ACCESSORY_NAME,독안개 지혜의 펜던트,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_ARCHER_WEAPON_NAME,빙결 유적 활,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_CLERIC_WEAPON_NAME,빙결 유적 성직 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_CLOTH_ARMOR_NAME,빙결 유적 로브,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_CLOTH_HELMET_NAME,빙결 유적 로브 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_GUARDIAN_WEAPON_NAME,빙결 유적 수호 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_GUARD_ACCESSORY_NAME,빙결 유적 수호 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_HEAVY_ARMOR_NAME,빙결 유적 중갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_HEAVY_HELMET_NAME,빙결 유적 중갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_LIGHT_ARMOR_NAME,빙결 유적 경갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_LIGHT_HELMET_NAME,빙결 유적 경갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_MAGE_WEAPON_NAME,빙결 유적 지팡이,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_POWER_ACCESSORY_NAME,빙결 유적 힘의 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_WARRIOR_WEAPON_NAME,빙결 유적 검,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T5_WISDOM_ACCESSORY_NAME,빙결 유적 지혜의 펜던트,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_POT_ANTIDOTE_NAME,해독제,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_POT_FROST_RESIST_NAME,빙결 저항약,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_POT_HEAL_LARGE_NAME,상급 회복 포션,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_POT_HEAL_MEDIUM_NAME,중급 회복 포션,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_POT_HEAL_SMALL_NAME,하급 회복 포션,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_POT_POISON_RESIST_NAME,독 저항약,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_POT_RAID_POWER_NAME,레이드 전투약,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REF_ATK_POWER_NAME,공격력 증가,REFINE_OPTION_NAME,TUNABLE,TRUE
ko-KR,TXT_REF_BOSS_NAME,보스 피해,REFINE_OPTION_NAME,TUNABLE,TRUE
ko-KR,TXT_REF_CRIT_NAME,치명타 확률,REFINE_OPTION_NAME,TUNABLE,TRUE
ko-KR,TXT_REF_DEF_NAME,방어력 증가,REFINE_OPTION_NAME,TUNABLE,TRUE
ko-KR,TXT_REF_FIRE_NAME,화염 피해,REFINE_OPTION_NAME,TUNABLE,TRUE
ko-KR,TXT_REF_FROST_NAME,빙결 저항,REFINE_OPTION_NAME,TUNABLE,TRUE
ko-KR,TXT_REF_HP_NAME,최대 체력 증가,REFINE_OPTION_NAME,TUNABLE,TRUE
ko-KR,TXT_REF_MATERIAL_NAME,재료 추가 획득,REFINE_OPTION_NAME,TUNABLE,TRUE
ko-KR,TXT_REF_PART_NAME,부위 파괴 피해,REFINE_OPTION_NAME,TUNABLE,TRUE
ko-KR,TXT_REF_POISON_NAME,독 피해·저항,REFINE_OPTION_NAME,TUNABLE,TRUE
ko-KR,TXT_REF_RARE_FIND_NAME,희귀 재료 발견,REFINE_OPTION_NAME,TUNABLE,TRUE
ko-KR,TXT_REGION_R01_NAME,왕국 외곽 초원,REGION_NAME,CONFIRMED,TRUE
ko-KR,TXT_REGION_R02_NAME,어둠숲,REGION_NAME,CONFIRMED,TRUE
ko-KR,TXT_REGION_R03_NAME,버려진 광산,REGION_NAME,CONFIRMED,TRUE
ko-KR,TXT_REGION_R04_NAME,독안개 늪지,REGION_NAME,CONFIRMED,TRUE
ko-KR,TXT_REGION_R05_NAME,얼어붙은 유적,REGION_NAME,CONFIRMED,TRUE
ko-KR,TXT_ROSTER_CAP_V1_DESCRIPTION,1.0 보유 상한,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_SK_ARC_HUNTER_EYE_DESCRIPTION,정예·보스 약점 피해 증가,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_ARC_HUNTER_EYE_NAME,사냥꾼의 눈,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_ARC_PIERCE_DESCRIPTION,직선상의 적 관통,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_ARC_PIERCE_NAME,관통 화살,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_ARC_QUICK_SHOT_DESCRIPTION,빠른 원거리 공격,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_ARC_QUICK_SHOT_NAME,속사,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_CLE_BARRIER_DESCRIPTION,피해 흡수 보호막,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_CLE_BARRIER_NAME,보호막,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_CLE_BLESSING_DESCRIPTION,공격·방어 보조 버프,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_CLE_BLESSING_NAME,축복,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_CLE_HEAL_DESCRIPTION,가장 체력이 낮은 아군 회복,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_CLE_HEAL_NAME,치유,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_GUA_FORTRESS_DESCRIPTION,일정 시간 방어력 증가,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_GUA_FORTRESS_NAME,요새 태세,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_GUA_GUARD_MARK_DESCRIPTION,낮은 체력 아군 피해 일부 대신 받음,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_GUA_GUARD_MARK_NAME,수호 표식,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_GUA_TAUNT_DESCRIPTION,주변 적의 위협도를 집중,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_GUA_TAUNT_NAME,방패 도발,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_MAG_FIRE_BURST_DESCRIPTION,범위 화염 피해,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_MAG_FIRE_BURST_NAME,화염 폭발,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_MAG_FROST_NOVA_DESCRIPTION,범위 피해와 이동 둔화,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_MAG_FROST_NOVA_NAME,서리 파동,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_MAG_MANA_FLOW_DESCRIPTION,스킬 재사용 대기시간 소폭 감소,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_MAG_MANA_FLOW_NAME,마력 순환,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_WAR_BATTLE_RUSH_DESCRIPTION,대상에게 돌진하고 짧게 경직,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_WAR_BATTLE_RUSH_NAME,전투 돌진,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_WAR_HEAVY_SLASH_DESCRIPTION,대상에게 강한 물리 피해,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_WAR_HEAVY_SLASH_NAME,강타,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_SK_WAR_TENACITY_DESCRIPTION,체력이 낮을수록 피해 감소,SKILL_DESCRIPTION,CONFIRMED,TRUE
ko-KR,TXT_SK_WAR_TENACITY_NAME,강인함,SKILL_NAME,CONFIRMED,TRUE
ko-KR,TXT_STATUS_BARRIER_NAME,보호막,STATUS_EFFECT_NAME,TUNABLE,TRUE
ko-KR,TXT_STATUS_BLESSING_NAME,축복,STATUS_EFFECT_NAME,TUNABLE,TRUE
ko-KR,TXT_STATUS_BURN_NAME,화상,STATUS_EFFECT_NAME,TUNABLE,TRUE
ko-KR,TXT_STATUS_POISON_NAME,중독,STATUS_EFFECT_NAME,TUNABLE,TRUE
ko-KR,TXT_STATUS_SLOW_NAME,둔화,STATUS_EFFECT_NAME,TUNABLE,TRUE
ko-KR,TXT_STATUS_TAUNT_NAME,도발,STATUS_EFFECT_NAME,TUNABLE,TRUE
ko-KR,TXT_STORE_PRICE_HIGH_DESCRIPTION,고가 정책,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_STORE_PRICE_LOW_DESCRIPTION,저가 정책,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_STORE_PRICE_STANDARD_DESCRIPTION,표준 정책,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_TRAIT_ARCANE_DESCRIPTION,마법·신성 효과가 증가한다.,TRAIT_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_TRAIT_ARCANE_NAME,마력 친화,TRAIT_NAME,TUNABLE,TRUE
ko-KR,TXT_TRAIT_BOSS_HUNTER_DESCRIPTION,보스 피해가 증가한다.,TRAIT_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_TRAIT_BOSS_HUNTER_NAME,거수 사냥꾼,TRAIT_NAME,TUNABLE,TRUE
ko-KR,TXT_TRAIT_FROSTBORN_DESCRIPTION,빙결 피해와 둔화가 감소한다.,TRAIT_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_TRAIT_FROSTBORN_NAME,설원의 자식,TRAIT_NAME,TUNABLE,TRUE
ko-KR,TXT_TRAIT_KEEN_EYE_DESCRIPTION,치명타 확률이 증가한다.,TRAIT_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_TRAIT_KEEN_EYE_NAME,예리한 눈,TRAIT_NAME,TUNABLE,TRUE
ko-KR,TXT_TRAIT_LUCKY_DESCRIPTION,희귀 재료 발견 확률이 증가한다.,TRAIT_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_TRAIT_LUCKY_NAME,행운아,TRAIT_NAME,TUNABLE,TRUE
ko-KR,TXT_TRAIT_POISON_RESIST_DESCRIPTION,독 피해와 지속시간이 감소한다.,TRAIT_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_TRAIT_POISON_RESIST_NAME,독 내성,TRAIT_NAME,TUNABLE,TRUE
ko-KR,TXT_TRAIT_SCAVENGER_DESCRIPTION,재료 추가 획득 확률이 증가한다.,TRAIT_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_TRAIT_SCAVENGER_NAME,수집가,TRAIT_NAME,TUNABLE,TRUE
ko-KR,TXT_TRAIT_STRONG_DESCRIPTION,힘이 증가한다.,TRAIT_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_TRAIT_STRONG_NAME,완력,TRAIT_NAME,TUNABLE,TRUE
ko-KR,TXT_TRAIT_STURDY_DESCRIPTION,최대 체력이 증가한다.,TRAIT_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_TRAIT_STURDY_NAME,튼튼함,TRAIT_NAME,TUNABLE,TRUE
ko-KR,TXT_TRAIT_SURVIVOR_DESCRIPTION,더 안전한 시점에 귀환한다.,TRAIT_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_TRAIT_SURVIVOR_NAME,생존 본능,TRAIT_NAME,TUNABLE,TRUE
ko-KR,UI_FACILITY_STOP_MATERIAL,재료 부족으로 생산이 중단되었습니다.,CORE,CONFIRMED,TRUE
ko-KR,UI_FACILITY_STOP_NPC,담당 NPC가 없어 시설이 멈췄습니다.,CORE,CONFIRMED,TRUE
ko-KR,UI_NAV_CRAFT,제작,CORE,CONFIRMED,TRUE
ko-KR,UI_NAV_KINGDOM,왕국,CORE,CONFIRMED,TRUE
ko-KR,UI_NAV_MENU,메뉴,CORE,CONFIRMED,TRUE
ko-KR,UI_NAV_MERCENARY,용병,CORE,CONFIRMED,TRUE
ko-KR,UI_NAV_RECRUIT,모집,CORE,CONFIRMED,TRUE
ko-KR,UI_NAV_REGION,지역,CORE,CONFIRMED,TRUE
ko-KR,UI_PROMOTION_READY,승급 가능,CORE,CONFIRMED,TRUE
ko-KR,UI_RAID_ROLE_WARNING,권장 역할이 부족합니다.,CORE,CONFIRMED,TRUE
ko-KR,UI_RECRUIT_ROSTER_FULL,용병 보유 슬롯이 부족합니다.,CORE,CONFIRMED,TRUE
ko-KR,UI_REGION_LOCK_RANK,용병 성장 랭크가 부족합니다.,CORE,CONFIRMED,TRUE
ko-KR,UI_STATE_EMPTY,표시할 내용이 없습니다.,CORE,CONFIRMED,TRUE
ko-KR,UI_STATE_ERROR,처리 중 문제가 발생했습니다.,CORE,CONFIRMED,TRUE
ko-KR,UI_STATE_LOADING,불러오는 중입니다.,CORE,CONFIRMED,TRUE
ko-KR,UI_STATE_OFFLINE,오프라인 상태입니다.,CORE,CONFIRMED,TRUE
