locale,text_key,text_value,context,status,enabled
ko-KR,TXT_MAT_PROMO_ELITE_SIGIL_NAME,정예의 인장,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_FATE_CHALICE_NAME,운명의 성배,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_HERO_CREST_NAME,영웅의 증표,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_LEGEND_CREST_NAME,전설의 증표,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_RARE_CORE_NAME,희귀 핵,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_SILVER_BADGE_NAME,은빛 승급패,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_STAR_SIGIL_NAME,별의 인장,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_BOAR_HIDE_NAME,멧돼지 가죽,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_MEADOW_CRYSTAL_NAME,초원 결정,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_SLIME_GEL_NAME,슬라임 젤,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_SOFTWOOD_NAME,부드러운 목재,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_WILD_HERB_NAME,들풀 약초,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_WOLF_FANG_NAME,늑대 송곳니,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_DARKWOOD_NAME,어둠목,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_FOREST_CORE_NAME,숲의 핵,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_MOONLEAF_NAME,달빛잎,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_OGRE_BONE_NAME,오우거 뼈,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_SPIDER_SILK_NAME,거미 비단,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_VENOM_SAC_NAME,독주머니,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_ANCIENT_GEAR_NAME,고대 톱니,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_BAT_WING_NAME,동굴 박쥐 날개,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_COAL_NAME,고열 석탄,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_GOLEM_FRAGMENT_NAME,골렘 파편,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_IRON_ORE_NAME,철광석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_SILVER_ORE_NAME,은광석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_BOG_CRYSTAL_NAME,늪 결정,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_MIASMA_MOSS_NAME,독안개 이끼,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_SWAMP_REED_NAME,늪지 갈대,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_TOXIC_GLAND_NAME,맹독선,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_TROLL_HIDE_NAME,늪 트롤 가죽,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_WITCHWATER_NAME,마녀수,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_ANCIENT_RUNE_NAME,고대 룬,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_FROST_ORE_NAME,서리 광석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_FROZEN_CORE_NAME,빙결 핵,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_ICE_BLOOM_NAME,얼음꽃,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_WRAITH_DUST_NAME,망령 가루,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_YETI_FUR_NAME,설인 모피,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_REFINE_STABILIZER_NAME,제련 안정제,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R01_BOAR_NAME,들멧돼지,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R01_ELITE_DIRE_WOLF_NAME,광포한 늑대,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R01_GOBLIN_NAME,떠돌이 고블린,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R01_SLIME_NAME,초원 슬라임,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R01_WOLF_NAME,회색 늑대,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R02_ELITE_OGRE_NAME,숲 오우거 족장,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R02_LIZARD_NAME,숲도마뱀,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R02_SHAMAN_NAME,고블린 주술사,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R02_SPIDER_NAME,그늘 거미,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R02_TREANT_NAME,어린 트렌트,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R03_BAT_NAME,철광 박쥐,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R03_CRAWLER_NAME,동굴 포식자,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R03_ELITE_GUARDIAN_NAME,광산 수호자,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R03_GOLEM_NAME,철 골렘,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R03_MINER_NAME,망령 광부,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R04_ELITE_HYDRA_SPAWN_NAME,히드라 유생,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R04_FROG_NAME,맹독 개구리,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R04_PLAGUE_BEAST_NAME,역병 마수,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R04_TROLL_NAME,늪 트롤,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R04_WITCH_NAME,늪지 마녀,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R05_ELITE_FROST_GIANT_NAME,서리 거인,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R05_ICE_WOLF_NAME,빙설 늑대,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R05_RUNE_SENTINEL_NAME,룬 파수병,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R05_WRAITH_NAME,서리 망령,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R05_YETI_NAME,설인,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_NPC_ALCHEMIST_NAME,연금술사,NPC_PROFESSION_NAME,CONFIRMED,TRUE
ko-KR,TXT_NPC_APPRENTICE_NAME,견습,NPC_PROFICIENCY_NAME,CONFIRMED,TRUE
ko-KR,TXT_NPC_ARTISAN_NAME,장인,NPC_PROFICIENCY_NAME,TUNABLE,TRUE
ko-KR,TXT_NPC_BLACKSMITH_NAME,대장장이,NPC_PROFESSION_NAME,CONFIRMED,TRUE
ko-KR,TXT_NPC_HEALER_NAME,치료사,NPC_PROFESSION_NAME,CONFIRMED,TRUE
ko-KR,TXT_NPC_MASTER_NAME,명장,NPC_PROFICIENCY_NAME,TUNABLE,TRUE
ko-KR,TXT_NPC_MERCHANT_NAME,상점 주인,NPC_PROFESSION_NAME,CONFIRMED,TRUE
ko-KR,TXT_NPC_SKILLED_NAME,숙련,NPC_PROFICIENCY_NAME,TUNABLE,TRUE
ko-KR,TXT_OFFLINE_HUNT_EFFICIENCY_DESCRIPTION,온라인 대비 기본 효율,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_OFFLINE_MAX_HOURS_DESCRIPTION,오프라인 정산 상한,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_P04_ACTION_ASSIGN,NPC 배치,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_BACK,뒤로,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_BUILD,건설,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_CANCEL,취소,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_CLAIM,완료,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_CLOSE,닫기,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_CONFIRM,확인,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_RETRY,다시 시도,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_UNASSIGN,배치 해제,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_UPGRADE,업그레이드,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_AUTOSAVE_DEBOUNCE_DESC,P04 자동 저장 debounce,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_COST_GOLD,왕국 골드 {amount},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_COST_MATERIAL,{item} × {amount},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_DEV_CLOCK_DESC,P04 테스트 시계 모드,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_DRAWER_DURATION_DESC,시설 Drawer 애니메이션 시간,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_GOLD,왕국 골드가 부족합니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_JOB_NOT_READY,아직 완료되지 않았습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_JOB_RUNNING,이미 진행 중인 작업이 있습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_MATERIAL,건설 재료가 부족합니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_MAX_LEVEL,최대 레벨입니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_NPC_ASSIGNED,이미 다른 시설에 배치된 NPC입니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_NPC_NONE,배치할 관리 NPC가 없습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_NPC_PROFESSION,이 시설에 맞는 직종이 아닙니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_PROFILE_AMBIGUOUS,여러 로컬 왕국이 발견되어 자동으로 선택할 수 없습니다.,P04_PROFILE,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_PROFILE_DISCOVERY,로컬 왕국 저장소를 확인하지 못했습니다.,P04_PROFILE,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_REVISION,다른 변경이 먼저 저장되었습니다. 다시 불러옵니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_SAVE_CREATE,새 왕국을 저장하지 못했습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_SAVE_LOAD,저장 데이터를 불러오지 못했습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_SAVE_WRITE,변경 사항을 저장하지 못했습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_STAGE,왕국 단계가 부족합니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_HUD_GOLD,골드 {amount},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_HUD_PREMIUM,프리미엄 {amount},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_HUD_RECOVERED,백업 저장을 복구했습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_HUD_STAGE,왕국 단계 {stage},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_ALCHEMY,연금술 기능은 P10에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_BLACKSMITH,제작 기능은 P10에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_GUILD,의뢰 기능은 P11에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_INFIRMARY,치료 기능은 P09에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_STORE,거래 기능은 P08에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_TAVERN,모집 기능은 P13에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_WAREHOUSE,창고 기능은 P07에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_STAGE,왕국 단계 {stage}에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_MODAL_ASSIGN_TITLE,관리 NPC 배치,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_MODAL_BUILD_TITLE,시설 건설,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_MODAL_UPGRADE_TITLE,시설 업그레이드,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_CRAFT,제작,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_KINGDOM,왕국,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_MENU,메뉴,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_MERCENARIES,용병,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_RECRUIT,모집,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_REGION,지역,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_ACTIVE,가동 중,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_BUILDABLE,건설 가능,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_BUILDING,건설 중,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_LOCKED,잠김,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_STOPPED,가동 정지,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_UPGRADING,업그레이드 중,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STOP_NPC_REQUIRED,올바른 관리 NPC를 배치하면 가동됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TAB_OPERATIONS,운영,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TAB_OVERVIEW,개요,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TAB_STAFF,직원,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TAB_UPGRADE,업그레이드,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TIMER_TICK_DESC,시설 남은 시간 표시 주기,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TIME_FINISHES,완료 예정 {time},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TIME_REMAINING,남은 시간 {time},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_CONTENT,왕국,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_EMPTY,시설 정보를 찾을 수 없습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_ERROR,왕국을 표시할 수 없습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_LOADING,왕국을 불러오는 중…,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_LOCKED,아직 잠긴 시설입니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_OFFLINE,오프라인: 로컬 시설 관리는 사용할 수 있습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P05_ACTION_ACTIVATE,활동 배치,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ACTION_CLEAR_SEARCH,검색 지우기,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ACTION_CLOSE,닫기,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ACTION_DEACTIVATE,활동 해제,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ACTION_RESET_FILTERS,필터 초기화,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ACTION_RETRY,다시 시도,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ACTIVE_COUNT,활동 {current}/{max},P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_BUY_CONSUMABLES,소모품 구매,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_BUY_EQUIPMENT,장비 구매,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_COMBAT,전투,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_CONTINUE_DECISION,계속 여부 판단,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_EVALUATE_EQUIPMENT,장비 평가,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_FIND_TARGET,대상 탐색,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_HEAL,치료,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_IDLE_TOWN,마을 대기,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_INJURED,부상,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_LOOT,전리품 회수,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_PREPARE,준비,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_PROMOTION_PROCESS,승급 심사,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_PROMOTION_READY,승급 준비,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_RAID_READY,레이드 준비,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_RETURN_TOWN,마을 귀환,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_SELL_LOOT,전리품 판매,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_AUTONOMY_TRAVEL_TO_REGION,지역 이동,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_DEFER_COMBAT_STATS,전투 능력치는 P06에서 개방됩니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_DEFER_EQUIPMENT,장비 변경은 P07에서 개방됩니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_DEFER_PROMOTION,승급 심사는 P11에서 개방됩니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_DEFER_RECRUITMENT,새 용병 모집은 P13에서 개방됩니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ERROR_ACTIVE_LIMIT,활동 용병 슬롯이 가득 찼습니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ERROR_LOAD,용병 저장 데이터를 불러오지 못했습니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ERROR_NOT_FOUND,용병을 찾을 수 없습니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ERROR_OWNED_LIMIT,보유 용병 슬롯이 가득 찼습니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ERROR_REVISION,다른 변경이 먼저 저장되었습니다. 다시 불러옵니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ERROR_SAVE,용병 변경 사항을 저장하지 못했습니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ERROR_STATE_FORBIDDEN,현재 상태에서는 활동 여부를 바꿀 수 없습니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_ACCESSORY,장신구,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_ACTION_REASON,행동 이유,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_ARMOR,갑옷,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_CONTRIBUTION,기여도 {amount},P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_CURRENT_ACTION,현재 행동,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_EXP,경험치 {exp},P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_GRADE,기본 등급,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_HELMET,투구,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_HUNT_COUNT,사냥 {amount},P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_ITEMS_COLLECTED,수집 아이템 {amount},P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_JOB,직업,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_KILL_COUNT,처치 {amount},P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_LEVEL,레벨 {level}/{max},P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_PERSONALITY,성격,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_PERSONAL_GOLD,개인 골드 {amount},P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_POTIONS,보유 포션,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_RAID_CLEAR,레이드 클리어 {amount},P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_RANK,성장 랭크,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_TRAITS,특성,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FIELD_WEAPON,무기,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FILTER_ACTIVE,활동 여부,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FILTER_ALL,전체,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FILTER_GRADE,등급,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FILTER_INJURY,부상,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FILTER_JOB,직업,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FILTER_NO_RESULTS,필터와 일치하는 용병이 없습니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FILTER_PROMOTION,승급 가능,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FILTER_RANK,랭크,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_FILTER_STATUS,상태,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_REASON_HP_LOW,체력 부족,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_REASON_INVENTORY_FULL,인벤토리 가득 참,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_REASON_LOOT_COMPLETE,전리품 회수 완료,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_REASON_NONE,없음,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_REASON_PLAYER_RECALL,플레이어 귀환 명령,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_REASON_POLICY,왕국 정책,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_REASON_POTION_LOW,포션 부족,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_REASON_PROMOTION_AVAILABLE,승급 가능,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_REASON_SURVIVAL_LOW,생존 가능성 부족,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_REASON_TARGET_FOUND,대상 발견,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_ROSTER_COUNT,보유 {current}/{max},P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_SEARCH_PLACEHOLDER,용병 이름 검색,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_SLOT_SOURCE,용병 숙소 레벨 {level},P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_SORT_ASC,오름차순,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_SORT_DEFAULT,기본 순서,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_SORT_DESC,내림차순,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_SORT_GRADE,등급,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_SORT_LEVEL,레벨,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_SORT_NAME,이름,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_SORT_RANK,랭크,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_STATUS_ACTIVE,활동 중,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_STATUS_INACTIVE,대기 중,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_TAB_EQUIPMENT,장비,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_TAB_GROWTH,성장,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_TAB_OVERVIEW,개요,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_TAB_RECORDS,기록,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_TITLE,용병,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_UI_CONTENT,용병 명부,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_UI_EMPTY,보유한 용병이 없습니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_UI_ERROR,용병 정보를 표시할 수 없습니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_UI_LOADING,용병 정보를 불러오는 중…,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_UI_LOCKED,용병 명부가 아직 잠겨 있습니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P05_UI_OFFLINE,오프라인: 로컬 용병 관리는 사용할 수 있습니다.,P05_ROSTER,CONFIRMED,TRUE
ko-KR,TXT_P06_COMBAT_RESULT,처치 {kills} · 기여도 +{contribution} · 개인 골드 +{gold},P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_CONTENT_MISSING,전투 콘텐츠가 올바르지 않습니다.,P06_COMBAT,CONFIRMED,TRUE
